created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 07 00:00:00 +0000 2023;1710444830902386858;"ICE COLD: MURDER, COFFEE, AND JESSICA WONGSO memang sensaional dan kontroversial, namun secara keseluruhan sebetulnya hanya angkat kasus pembunuhan Wayan Mirna tanpa informasi baru.  https://t.co/B3pRBpqgg5";0;0;0;0;in;1111965602313191424;1710444830902386858;CulturaMagz;https://twitter.com/CulturaMagz/status/1710444830902386858
Fri Oct 06 23:54:42 +0000 2023;1710443494882578649;"dengan adanya dokumenter "Ice Cold: Murder, Coffee, and Jessica Wongso" yang rilis baru-baru ini, membuka ingatan keluargaku yang ngikutin kasus kopi sianida ini dari awal hingga sidang putusan vonis di sepanjang tahun 2016.";0;1;0;1;in;1588703505245605889;1710443494882578649;jevranio;https://twitter.com/jevranio/status/1710443494882578649
Fri Oct 06 23:37:03 +0000 2023;1710439054746214522;"Ice Cold case from my POV  Jessica, scapegoat 99% ( if you think she did it kecilnya ga minum scott’s emulsion)  Planned obv, multiple party involvement, different motive &amp  different goal  Cyanide, gimmick";0;1;0;0;en;421023153;1710439054746214522;deanarmanda;https://twitter.com/deanarmanda/status/1710439054746214522
Fri Oct 06 23:29:33 +0000 2023;1710437167045247303;"timeline ku nih isinya ttg ice cold semuaaa, jadi makin penasaran beneran Jessica atau bukan pelakunya😔 pas kasus itu aku masi bocil SD yg doyan main doang, jadi ga paham apa² wkwkwk";0;0;0;0;in;1650899783853436928;1710437167045247303;grlucky26;https://twitter.com/grlucky26/status/1710437167045247303
Fri Oct 06 23:14:34 +0000 2023;1710433394495246438;"ini random tp gw kaget ternyata banyak jg ya yg dari dulu percaya jessica beneran tersangka trus baru bimbang setelah ntn ice cold";0;1;0;1;in;920781354;1710433394495246438;muhtaeil;https://twitter.com/muhtaeil/status/1710433394495246438
Fri Oct 06 23:12:51 +0000 2023;1710432963085697259;"Dalam film Documenter Ice Cold, yang mau kita cari itu bukan tentang Terdakwa Jessica bersalah atau tidak. Tetapi, kita perlu bersih-bersih sistem penegakan hukum di Indonesia mulai dari tahap penyidikan sampai Pembacaan Putusan! Kembalikan marwah Peradilan yang bersih #icecold";0;0;0;8;in;1478350515423506434;1710432963085697259;raienheart;https://twitter.com/raienheart/status/1710432963085697259
Fri Oct 06 22:48:39 +0000 2023;1710426872134398238;"Sempet nonton Ice Cold di netflix, ini kesimpulan gw  1. Bukti" yg ada belum bisa dipakai utk ngevonis jessica hukuman seumur hidup, msh ada missing pieces 2. Jaksa ga fair, bukti ga lengkap tpi tuntutannya luar biasa 3. Penelitiannya ga transparan 4. Pengadilan terlalu berpihak";0;1;1;0;in;1014723664279814145;1710426872134398238;J_jauanda;https://twitter.com/J_jauanda/status/1710426872134398238
Fri Oct 06 22:33:44 +0000 2023;1710423121134841987;"ice cold jessica ajaa masih banyak yg blm terungkap hehhehe apalagi ini yg pasti lebih banyak melibatkan org2 berkuasa 🙏🙏";0;0;0;1;in;1102229465550094336;1710423121134841987;raeezloserw;https://twitter.com/raeezloserw/status/1710423121134841987
Fri Oct 06 22:14:36 +0000 2023;1710418304752341319;"i had a little chat with my fellow college mates about Ice Cold, but he still insists that Jessica was wrong because of her mental state.";0;1;0;0;en;2332160016;1710418304752341319;kamisadto;https://twitter.com/kamisadto/status/1710418304752341319
Fri Oct 06 22:05:13 +0000 2023;1710415944366125510;"Heboh Film Dokumenter Ice Cold, Otto Hasibuan Ancang-ancang PK Kasus Jessica Wongso https://t.co/UXeyd4Lpyq";3;8;9;29;in;41730943;1710415944366125510;VIVAcoid;https://twitter.com/VIVAcoid/status/1710415944366125510
Fri Oct 06 21:40:07 +0000 2023;1710409624627896400;"Fyp jessica mulu, ice cold gokil.";0;0;0;0;in;378465596;1710409624627896400;RiooSijabat;https://twitter.com/RiooSijabat/status/1710409624627896400
Fri Oct 06 21:17:16 +0000 2023;1710403876443316458;"udah nonton ice cold? terus gmn pandangannya? jadi ragu kalo jessica bersalah? curiga ke bokapnya mirna? apa gmn?  banyak spekulasi baru yang beredar, tapi tau?";0;2;0;0;in;230631340;1710403876443316458;asdfghnsjkl;https://twitter.com/asdfghnsjkl/status/1710403876443316458
Fri Oct 06 20:02:15 +0000 2023;1710384998698942678;"setelah liat Ice Cold nya Jessica Wongso, jadi mikir 'mereka' bisa aja dipakein lie detector. apalagi scene barista yang, "saya lupa," its so suspicious.";0;0;0;0;in;1092012460553383936;1710384998698942678;driist_;https://twitter.com/driist_/status/1710384998698942678
Fri Oct 06 19:34:13 +0000 2023;1710377941782438267;"nonton ice cold keinget scene wyws ini. udah sampe bikin skenario pelakunya pemuja setan blablabla, taunya no case. trus lagi, di karni ilyas bokapnya mirna dgn bangga liatin cctv yg gapernah ditunjukin di persidangan 7th lalu. bisa buktiin itu tangan jessica darimana? https://t.co/aQdI50OMKN";7;28;78;824;in;1491921776733192192;1710377941782438267;trafalgray;https://twitter.com/trafalgray/status/1710377941782438267
Fri Oct 06 19:01:52 +0000 2023;1710369800055390545;"Baru nonton Ice Cold, pertanyaan gua cuma satu: Kenapa Jessica dilarang menjalankan haknya untuk berbicara?  "Maaf Jessica, sepertinya ini sudah terlalu dalam", siap otoriter!";0;1;0;0;in;434987538;1710369800055390545;crisminolog;https://twitter.com/crisminolog/status/1710369800055390545
Fri Oct 06 18:06:46 +0000 2023;1710355933552140705;"td siang hbs nonton ice cold, jd keinget 2016 nonton tv isinya sidang mirna jessica";0;1;0;0;in;1587863474704908288;1710355933552140705;lezzartup;https://twitter.com/lezzartup/status/1710355933552140705
Fri Oct 06 17:58:28 +0000 2023;1710353847364006078;"Terimakasih film Ice Cold. Karya film dokumentasi dengan cara cover both side. Semakin menunjukkan banyaknya kejanggalan dalam proses hukum Jessica Wongso.. Hmmm 🤭🤭🤭🤔🤔🤔";0;0;0;0;in;1249994780643217408;1710353847364006078;richardo_tio;https://twitter.com/richardo_tio/status/1710353847364006078
Fri Oct 06 17:45:39 +0000 2023;1710350622355239277;"All in Jessica wongso🔥🔥  #justiceforjessica #icecold  #mirna  #Indonesia";0;0;0;1;en;1674766410684469248;1710350622355239277;A_Adityasd;https://twitter.com/A_Adityasd/status/1710350622355239277
Fri Oct 06 17:44:33 +0000 2023;1710350344507752933;"Seru bgt woyy ngikutin ice cold murder jessica wongso";0;0;0;0;in;1390613036273000454;1710350344507752933;stromybaby;https://twitter.com/stromybaby/status/1710350344507752933
Fri Oct 06 17:43:04 +0000 2023;1710349971298689511;"@LavatiaLaflarld Ice cold: Muder, coffee, and jessica wongso?";0;0;0;1;en;1682419060364185601;1710302296276390119;VenersHereBaby;https://twitter.com/VenersHereBaby/status/1710349971298689511
Fri Oct 06 17:20:44 +0000 2023;1710344351296127278;"Angjayy, dua nama orang yang berbeda 😑   kayaknya terobsesi banget sama nama JESSICA and WONG(so) 😭   Bukan pemilik Netflix juga njir, cuman bagian dari crew Ice Cold : Murder Coffee and Jessica. https://t.co/hCKdya1OS3";0;0;1;1;in;1698870711849459712;1710341970076549386;Issa_scenteu;https://twitter.com/Issa_scenteu/status/1710344351296127278
Fri Oct 06 17:19:30 +0000 2023;1710344040489619935;"Ice Cold: Murder, Coffee and Jessica Wongso";0;0;0;0;en;1065559352;1710344040489619935;annieLEP17;https://twitter.com/annieLEP17/status/1710344040489619935
Fri Oct 06 17:16:11 +0000 2023;1710343204447592926;"🧓jessica pembunuhnya 🗣kok bisa 🧓feeling aja #IceCold";0;0;0;0;in;1553174058954801155;1710343204447592926;awre1l;https://twitter.com/awre1l/status/1710343204447592926
Fri Oct 06 17:12:29 +0000 2023;1710342272381079696;"Setelah liat Documenter Ice Cold, sbg org awam aku ngeliat hakim cuma pgn Jessica jd pelakunya, nggak bener² mau mencari tahu siapa dalang dibalik itu semua, lucu pas ada saksi ahli pakar wajah, mana yg dikomentarin itu bentuk wajahnya??? Kayaaa ya gmn kan pemberian Tuhan woyyy";0;1;0;3;in;1272912811476357120;1710342272381079696;flowywhiterose;https://twitter.com/flowywhiterose/status/1710342272381079696
Fri Oct 06 17:06:09 +0000 2023;1710340678818095111;"Btw aku blm nonton kasus jessica mirna icecold tapi aku liat sekilas pak otto di podcast terus kayaaaaaa gatau deh kok kaya 50:50 btw berat lagi hidup pak otto pdhl habis happy2 pesta besar besaran nikahan anaknya eh langsung kepikiraan kasus itu lagii";0;1;0;0;in;990471313;1710340678818095111;lonasasa;https://twitter.com/lonasasa/status/1710340678818095111
Fri Oct 06 16:52:41 +0000 2023;1710337290608996636;"@elonmusk please watch this.. A girl named Jessica must go to jail for 20 years based on circumstantial evidence that she poisoned her friend #jessicawongso #icecold https://t.co/hfgb4b5Na2";0;0;0;1;en;850738124376244224;1710337290608996636;blue_warmth;https://twitter.com/blue_warmth/status/1710337290608996636
Fri Oct 06 16:24:09 +0000 2023;1710330110883303889;"baru kelar nonton dokumenter ice cold ada kasian nya ama jessica, kasian jg ama klg mirna. persidangan dan bukti yg masih abu2 tp langsung divonis tersangka. media indo yg selalu memojokkan jessica. dll terakhir.... jgn pernah nonton ini dimalam hari, kita dibuat mikir jadinya";0;0;0;0;in;1438924814664617989;1710330110883303889;dahlah_capek_;https://twitter.com/dahlah_capek_/status/1710330110883303889
Fri Oct 06 16:49:28 +0000 2023;1710336484153389422;"@Sobat_Sampah Ice Cold : Murder, Coffee, and Jessica Wongso";0;1;0;0;en;1266676668468350976;1710329274799198587;mchmmdlf;https://twitter.com/mchmmdlf/status/1710336484153389422
Fri Oct 06 16:50:14 +0000 2023;1710336676944331156;"★. number seven (oct 6th)  ⸻ Ice Cold: Murder, Coffee and Jessica Wongso (2023) ★ ★ ★ https://t.co/yFz9yivIBo";0;1;0;0;en;377616937;1708658229394227455;shuapaint;https://twitter.com/shuapaint/status/1710336676944331156
Fri Oct 06 15:58:53 +0000 2023;1710323753941602400;"This! . . .  Jessica mirna sianida ice cold netflix https://t.co/81HMq0WPQL";0;0;0;6;en;1140494258924687361;1710323753941602400;nannoboyss;https://twitter.com/nannoboyss/status/1710323753941602400
Fri Oct 06 15:46:12 +0000 2023;1710320559350051142;"Ada yg udah nonton ini ?  Saya barusan selesai nonton dokumenter ini.  Ada yang jangal dari isi dokumenter ini, salah satunya perkataan dari bartender, dia di breifing yg intinya jawabannya harus konsisten.  #jessica #mirna #icecold https://t.co/f9Jd8L2SzG";0;1;1;2;in;62548171;1710320559350051142;marioriskymasri;https://twitter.com/marioriskymasri/status/1710320559350051142
Fri Oct 06 15:55:00 +0000 2023;1710322776555601973;"Pengin nonton film ice cold murder Jessica Wongso";0;0;0;0;en;1596170611835142145;1710322776555601973;vinakarlina57;https://twitter.com/vinakarlina57/status/1710322776555601973
Fri Oct 06 15:44:51 +0000 2023;1710320220290814124;"#viernespeliculero  -Ice Cold morder coffee and Jessica Wongso (N) -Sex Education (N) -Sexlife (N) -Ted Lasso (appletv) -Equalizer 3 (renta) -Nowhere (N) -Gran Turismo (renta) -saw X (cines) -Jerry y Marge (Paramount) -Quieres ser mi hijo (Vix) -Devil (amazon)";0;0;3;11;en;1652061285025193984;1710320220290814124;Elchinoalaire;https://twitter.com/Elchinoalaire/status/1710320220290814124
Fri Oct 06 15:39:59 +0000 2023;1710318994308354169;"Setelah netflix nyoba ngupas casenya Jessica-Mirna via Ice Cold,  Gw bakal nunggu mereka nyoba ngupas casenya JIS itu sih";0;0;2;1;in;36644555;1710318994308354169;bocahgeloooo;https://twitter.com/bocahgeloooo/status/1710318994308354169
Fri Oct 06 15:29:24 +0000 2023;1710316334654030109;"ges klean harus liat keterangan dr. Djaja saksi ahli dari kubu Jessica yg ditolak keterangannya sm hakim di yt nya dr. Richard Lee #IceCold  ya allah makin yakin banyak bukti yg dimanipulasi";0;1;0;0;in;1297341693214113794;1710316334654030109;klarizoo;https://twitter.com/klarizoo/status/1710316334654030109
Fri Oct 06 15:06:54 +0000 2023;1710310670334345625;"@4riwa analisis tingkat dukungan masyarakat terhadap jessica setelah menonton film ice cold";0;1;0;0;in;748015977019940868;1710285577080262966;UppyFDL_;https://twitter.com/UppyFDL_/status/1710310670334345625
Fri Oct 06 15:06:30 +0000 2023;1710310568786370863;"Ice cold: murder, coffee and jessica wongso done ✅  Bapak dia mmg annoying. Tapi detu awai2 dah bagi kena kata. Soalan awai2 dah tanya apa org boh dalam ayaq kawan dia. Pasaipa hg nakkena rasa bendatu mai dari ayaq? Padahai bleh jadi mcm2. Dahle tak tulong.";0;1;0;2;in;1422200859321004035;1710310568786370863;_erraalias;https://twitter.com/_erraalias/status/1710310568786370863
Fri Oct 06 15:00:02 +0000 2023;1710308943430291487;"Arief Soemarko, suami mendiang Mirna Salihin, kembali menjadi sorotan publik kala tayangan film dokumenter Netflix bertajuk Ice Cold: Murder, Coffee, and Jessica Wongso rilis di Netflix. https://t.co/XF2tVD8bwC";0;0;0;1;in;864334585860980737;1710308943430291487;haibundacom;https://twitter.com/haibundacom/status/1710308943430291487
Fri Oct 06 15:00:02 +0000 2023;1710308943107661843;"Arief Soemarko, suami mendiang Mirna Salihin, kembali menjadi sorotan publik kala tayangan film dokumenter Netflix bertajuk Ice Cold: Murder, Coffee, and Jessica Wongso rilis di Netflix. https://t.co/XF2tVD8Jma";0;0;0;0;in;864334585860980737;1710308943107661843;haibundacom;https://twitter.com/haibundacom/status/1710308943107661843
Fri Oct 06 14:54:14 +0000 2023;1710307483460256090;"@kleechoi sus wawancara jessica juga di cut...jangan kak karaa aku aja habis nonton sibuk cari hastag ice cold baca2 in thread org terkait itu 🙃🙃mendadak jadi sok kritis";0;1;0;0;in;1254300141311324161;1710240963778732139;ara_rara01;https://twitter.com/ara_rara01/status/1710307483460256090
Fri Oct 06 14:44:46 +0000 2023;1710305100298592299;"Dokumenter Netflix, Ice Cold membuat perbincangan terhadap kasus "Kopi Sianida" menjadi dibicarakan kembali.  Otto Hasibuan, pengacara Jessica Kumala Wongso, mengungkapkan kejanggalan-kejanggalan dalam persidangan kliennya atas kasus pembunuhan Wayan Mirna Salihin. Salah satu… https://t.co/ellwJ77C6C";1;1;51;191;in;1691034489928196096;1710305100298592299;apamedia_id;https://twitter.com/apamedia_id/status/1710305100298592299
Fri Oct 06 14:38:08 +0000 2023;1710303429556322454;"Dalam pro cons after film Ice Cold yang menceritakan kasus kematian Mirna dan posisi Jessica. Ketika yang lain ngeributin apakah Jessica ga bersalah, curiga sama bapaknya Mirna, eh ada artikel yang membahas si Jaksa Ganteng lagi 😐 https://t.co/vx1ztMGOnO";0;1;1;2;in;159742019;1710303429556322454;BagusituAdit;https://twitter.com/BagusituAdit/status/1710303429556322454
Fri Oct 06 14:26:47 +0000 2023;1710300574950760613;"Dari awal sama kayak pak Otto, 99.9999999% ga percaya Jessica pelakunya, gila dih gegara Ice Cold Netflix, malah diundang podcast, kebuka sikit sikit, padahal pas di sidang dulu gabisa leluasa share dari sisi Jessica";0;0;2;1;in;204683464;1710300574950760613;violadena;https://twitter.com/violadena/status/1710300574950760613
Fri Oct 06 14:22:03 +0000 2023;1710299384846361005;"baru kelar nonton ice cold dan I know ini random banget tapi aku mau ngucapin, dear mbak jessica there are many good people in this world and one of them is you mbak.";0;0;0;1;en;1277820567106711553;1710299384846361005;nixyposie_;https://twitter.com/nixyposie_/status/1710299384846361005
Fri Oct 06 14:08:18 +0000 2023;1710295922624594153;"Parang ang empty ng documentary na Ice Cold: Murder, Coffee and Jessica Wongso (yes, wala pang oxford comma tsk) sa Netflix. May kulang eh. Kulang sa research. Or kulang sa episode? Sana more than 1, baka mas nalatag yung case nang mas maayos. Sayang 1.5 hours ko haha";0;0;0;0;tl;3324720127;1710295922624594153;elixirofcolors;https://twitter.com/elixirofcolors/status/1710295922624594153
Fri Oct 06 14:06:05 +0000 2023;1710295366564712603;"Habis nonton Ice Cold di Netflix malah jadi makin penasaran ini sebenernya Jessica bersalah atau engga.";0;1;0;0;in;1022647925573185536;1710295366564712603;barwbij;https://twitter.com/barwbij/status/1710295366564712603
Fri Oct 06 13:49:40 +0000 2023;1710291234223169710;"kasus jessica fix harus di buka lagi si kalau engga yaudah, jelek sejelek jeleknya hukum Indonesia di mata Dunia, secara netflix bruhhh, di tonton negara mana aja #icecold #mirna #sianida #netflix https://t.co/nmFUEJdovc";0;0;0;5;in;1269239321145442306;1710291234223169710;pintudoronggg;https://twitter.com/pintudoronggg/status/1710291234223169710
Fri Oct 06 13:44:07 +0000 2023;1710289835863216167;"Ice Cold : Murder, Coffee and Jessica Wongso (2023) #watched : kesimpulanku tetep jessica sih yang bunuh cuma ya buktinya kurang kuat aja";0;0;0;0;in;68159783;1710289835863216167;arcadra_;https://twitter.com/arcadra_/status/1710289835863216167
Fri Oct 06 13:26:55 +0000 2023;1710285507471786213;"Hbis nonton dokumenter ice cold, dri dulu ga ngikutin tuh kasus samsek. Dulu ngiranya cma masa iya Jessica se nekat itu? Klo pinter mah maennya pasti lebih bersih dri itu. Si bapak jga dari awal ngotot bgt ke Jessica, gk nyari faktor penyebab lain kah? Auk deh endingnya pasaran";0;1;0;1;in;1578742218944565248;1710285507471786213;sewtice;https://twitter.com/sewtice/status/1710285507471786213
Fri Oct 06 13:23:06 +0000 2023;1710284546154148051;"Sampai saat ini yang gua yakini dalam film dokumenter "Ice Cold" adalah kebenaran dan keadilan akan tegak berdasarkan waktu. Tuhan itu gak tidur, semua akan berjalan sesuai skenarionya. Rewind 7 tahun lalu, opini public dominan judge jessica, but know? Dominan pro jessica";1;0;0;0;in;1467135176899579907;1710284546154148051;awskay;https://twitter.com/awskay/status/1710284546154148051
Fri Oct 06 13:23:56 +0000 2023;1710284755856441390;"How to get away with murder, house of card, ice cold jessica. Paling taat hukum deh gw 😌";0;1;0;0;en;35478405;1710284755856441390;nonakumis;https://twitter.com/nonakumis/status/1710284755856441390
Fri Oct 06 13:17:15 +0000 2023;1710283074355826776;"Masyarakat dihebohkan dengan dirilisnya Dokumenter 'Ice Cold: Murder, Coffee and Jessica Wongso' di layanan platform streaming. Dokumenter ini mampu memicu kembali diskusi publik dan berbagai asumsi yang beredar mengenai kasus kopi sianida Jessica Wongso yang sempat ramai di… https://t.co/4aCCPTonfj";0;0;2;5;in;55507370;1710283074355826776;tvOneNews;https://twitter.com/tvOneNews/status/1710283074355826776
Fri Oct 06 13:15:00 +0000 2023;1710282508628033582;"Kembaran Mirna berharap publik bijak sebelum beropini dan mengkonklusikan usai menonton film Ice Cold Jessica Wongso https://t.co/hzuyyIkG5q";0;0;0;1;in;47274731;1710282508628033582;okezonenews;https://twitter.com/okezonenews/status/1710282508628033582
